tag,source,alpha,cond_density,ref_source,f1,md5,gen_edge_density
e1_camera_a1.0,camera,1.0,0.0750961303710937,cell,0.009919992195104104,cc8ff983f25b164b00baf1c76d5fecc6,0.10298919677734375
e1_camera_a1.0,camera,1.0,0.0750961303710937,synth_sparse,0.07599762664057305,cc8ff983f25b164b00baf1c76d5fecc6,0.10298919677734375
e1_camera_a1.0,camera,1.0,0.0750961303710937,synth_low,0.13462020182076495,cc8ff983f25b164b00baf1c76d5fecc6,0.10298919677734375
e1_camera_a1.0,camera,1.0,0.0750961303710937,synth_mid,0.2481245119255545,cc8ff983f25b164b00baf1c76d5fecc6,0.10298919677734375
e1_camera_a1.0,camera,1.0,0.0750961303710937,synth_dense,0.3451633896323983,cc8ff983f25b164b00baf1c76d5fecc6,0.10298919677734375
e1_camera_a1.0,camera,1.0,0.0750961303710937,synth_veryd,0.4633137193598834,cc8ff983f25b164b00baf1c76d5fecc6,0.10298919677734375
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,astronaut,0.23586152061780483,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,camera,0.3046916405283571,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,coffee,0.6568056343088631,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,chelsea,0.17091277086990375,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,coins,0.22580441021335793,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,horse,0.07798417560632837,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,page,0.20131797806252613,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,rocket,0.16825106200074802,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,immunohistochemistry,0.2512726711699685,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,cell,0.0179089273780188,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,synth_sparse,0.10392298587665626,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,synth_low,0.16102637638570166,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,synth_mid,0.1620502580725008,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,synth_dense,0.22550945564433614,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_coffee_a1.0,coffee,1.0,0.0585861206054687,synth_veryd,0.26060844020847784,97e2808ed9b968981fc4fce81cdb960e,0.03119659423828125
e1_chelsea_a0.15,chelsea,0.15,0.0,astronaut,0.3303004579506745,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,camera,0.2508469921855137,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,coffee,0.20382045145555086,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,chelsea,0.2871545642839197,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,coins,0.29541814393589527,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,horse,0.07804264229883018,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,page,0.3881947317812647,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,rocket,0.10028223033811794,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,immunohistochemistry,0.44392798523145766,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,cell,0.028969580662473834,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,synth_sparse,0.08244023019970881,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,synth_low,0.16105234796036735,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,synth_mid,0.27339645335753243,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,synth_dense,0.35673940978366414,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.15,chelsea,0.15,0.0,synth_veryd,0.4097136620489354,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,astronaut,0.3303004579506745,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,camera,0.2508469921855137,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,coffee,0.20382045145555086,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,chelsea,0.2871545642839197,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,coins,0.29541814393589527,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,horse,0.07804264229883018,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,page,0.3881947317812647,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,rocket,0.10028223033811794,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,immunohistochemistry,0.44392798523145766,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,cell,0.028969580662473834,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,synth_sparse,0.08244023019970881,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,synth_low,0.16105234796036735,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,synth_mid,0.27339645335753243,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,synth_dense,0.35673940978366414,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a0.3,chelsea,0.3,0.0,synth_veryd,0.4097136620489354,dd6dfb547304f2484cfd1508e5b2653a,0.08625030517578125
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,astronaut,0.39775206892610177,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,camera,0.24327962724236427,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,coffee,0.27076398522895073,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,chelsea,0.6284123140900978,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,coins,0.28491130320495833,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,horse,0.08186673377562838,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,page,0.3881755354688776,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,rocket,0.13042455085161825,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,immunohistochemistry,0.5102246981972975,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,cell,0.012916148397678196,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,synth_sparse,0.1001203363730463,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,synth_low,0.21430330850552956,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,synth_mid,0.3240134330495781,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,synth_dense,0.40696160651877356,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_chelsea_a1.0,chelsea,1.0,0.0443344116210937,synth_veryd,0.47225948639550136,b1b2d1fda198a0a26c18f44d6a1444c7,0.08224105834960938
e1_coins_a0.15,coins,0.15,0.0,astronaut,0.5408851364314579,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,camera,0.4105315776021126,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,coffee,0.36107494869515955,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,chelsea,0.3310364507240923,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,coins,0.43384162551168254,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,horse,0.12328191205220225,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,page,0.4385131261451607,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,rocket,0.2654475734903421,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,immunohistochemistry,0.7109029890585574,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,cell,0.02081013094315303,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,synth_sparse,0.05719925151229302,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,synth_low,0.14925000256320825,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,synth_mid,0.2761778931330221,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,synth_dense,0.4513133686606591,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a0.15,coins,0.15,0.0,synth_veryd,0.6228846626887071,db752fdd950588ab6fe8c42c14b73687,0.19516754150390625
e1_coins_a1.0,coins,1.0,0.0742835998535156,astronaut,0.3803907606947866,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,camera,0.3937402077518372,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,coffee,0.30024581118161964,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,chelsea,0.25235100721867476,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,coins,0.8699296862579348,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,horse,0.13173130376027362,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,page,0.35340782309688873,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,rocket,0.26540175314295456,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,immunohistochemistry,0.49757165807573717,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,cell,0.014972766033967922,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,synth_sparse,0.06525279012031543,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,synth_low,0.1469386435905122,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,synth_mid,0.25641858700520137,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,synth_dense,0.3757087482626472,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_coins_a1.0,coins,1.0,0.0742835998535156,synth_veryd,0.49590614620351714,79675848160bd8a29aa121ec450108a2,0.11294174194335938
e1_horse_a1.0,horse,1.0,0.0129737854003906,astronaut,0.10089331957640231,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,camera,0.09991150247329122,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,coffee,0.07982894423255231,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,chelsea,0.07203474070620208,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,coins,0.1144295953110488,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,horse,0.9749597751364836,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,page,0.08910084519886463,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,rocket,0.09099096508889212,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,immunohistochemistry,0.12006978837997054,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,cell,0.006389776357827476,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,synth_sparse,0.013653071941186768,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,synth_low,0.0950757633967793,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,synth_mid,0.09777563561874925,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,synth_dense,0.10938573999922378,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_horse_a1.0,horse,1.0,0.0129737854003906,synth_veryd,0.12460923129445906,37403d6fd60aab612c009b38db9f2239,0.011623382568359375
e1_page_a0.15,page,0.15,0.0,astronaut,0.5458409414072732,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,camera,0.44617984408703537,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,coffee,0.3653205385344305,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,chelsea,0.3748995323678663,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,coins,0.40747549184285975,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,horse,0.11087538075960937,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,page,0.4296031411012788,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,rocket,0.3023784778309108,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,immunohistochemistry,0.7633494131289172,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,cell,0.022232373108820615,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,synth_sparse,0.06690905563067168,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,synth_low,0.16038199557823976,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,synth_mid,0.3347271114798555,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,synth_dense,0.5033701140895525,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a0.15,page,0.15,0.0,synth_veryd,0.6636889747406302,6a6783f572d971e3435058cd849bc1ee,0.24131011962890625
e1_page_a1.0,page,1.0,0.0868721008300781,astronaut,0.4956177219582885,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,camera,0.3928255286472034,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,coffee,0.3846258196998975,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,chelsea,0.27924850507980314,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,coins,0.4062763069999274,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,horse,0.10468567652510116,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,page,0.7269574585963356,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,rocket,0.24885816376318315,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,immunohistochemistry,0.6614461296478761,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,cell,0.018807827545969928,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,synth_sparse,0.06612344482120441,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,synth_low,0.14374129933182986,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,synth_mid,0.23273952822349528,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,synth_dense,0.41446546178894017,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_page_a1.0,page,1.0,0.0868721008300781,synth_veryd,0.584304318430631,210f125cec74dd6d34ee54f772a63e86,0.1758880615234375
e1_rocket_a0.15,rocket,0.15,0.0,astronaut,0.10615006664919875,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,camera,0.10270507546263255,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,coffee,0.03173562058526741,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,chelsea,0.02553157923529943,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,coins,0.0678425329014984,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,horse,0.01572205568775302,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,page,0.06282219026968047,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,rocket,0.18280013971116485,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,immunohistochemistry,0.06576833300157892,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,cell,0.0,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,synth_sparse,0.03698757958528278,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,synth_low,0.0014199503017394391,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,synth_mid,0.06233697896771335,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,synth_dense,0.05839865226002109,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a0.15,rocket,0.15,0.0,synth_veryd,0.05253939273852383,fdc3ba13bff4582111a378fde86827c3,0.007404327392578125
e1_rocket_a1.0,rocket,1.0,0.042999267578125,astronaut,0.24222610924329968,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,camera,0.3122593737402832,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,coffee,0.15508890714356174,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,chelsea,0.13176245807099612,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,coins,0.1994355871279402,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,horse,0.08136398664269201,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,page,0.1489274222239687,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,rocket,0.8391704755004836,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,immunohistochemistry,0.2152144017646556,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,cell,0.006495334184943816,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,synth_sparse,0.013731042756497962,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,synth_low,0.056846658721534646,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,synth_mid,0.11250551542305415,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,synth_dense,0.17679328630506108,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_rocket_a1.0,rocket,1.0,0.042999267578125,synth_veryd,0.21282765882757307,24d7e7bde520f12c7604699ce1facce1,0.033260345458984375
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,astronaut,0.5244311896712669,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,camera,0.4184771690113047,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,coffee,0.3284345787143914,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,chelsea,0.32222966909439343,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,coins,0.40359695295718917,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,horse,0.08979596493105048,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,page,0.41444388492817735,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,rocket,0.2888969625588509,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,immunohistochemistry,0.6570120693855774,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,cell,0.011038695357644441,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,synth_sparse,0.06972048667088525,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,synth_low,0.14723159197938393,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,synth_mid,0.27979661295486985,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,synth_dense,0.44510343591901363,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a0.15,immunohistochemistry,0.15,0.0,synth_veryd,0.5913018909085922,7b046e2afe991a06b18650cd18d2d362,0.15552902221679688
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,astronaut,0.45142534199578155,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,camera,0.35034687275179127,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,coffee,0.33548880536351394,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,chelsea,0.36964714362126366,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,coins,0.37665553881731023,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,horse,0.124831383900895,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,page,0.42525210485606435,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,rocket,0.2277312051077826,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
e1_immunohistochemistry_a1.0,immunohistochemistry,1.0,0.1884346008300781,immunohistochemistry,0.8496024343668377,044d3485e4cf7b56d60666afcedb1c5b,0.17659378051757812
