mid_rms,down_rms_mean,down_rms_first,down_rms_last,total_rms,source,alpha,density
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_sparse,0.1,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_sparse,0.15,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_sparse,0.2,0.0
1.1678775548934937,0.43180210577944916,0.07930701225996017,0.49748554825782776,0.5469814245056258,synth_sparse,0.25,0.0063018798828125
1.1678775548934937,0.43180210577944916,0.07930701225996017,0.49748554825782776,0.5469814245056258,synth_sparse,0.3,0.0063018798828125
1.1116814613342285,0.42345433682203293,0.0802745670080185,0.48200738430023193,0.5306615348340885,synth_sparse,0.4,0.008056640625
1.1116814613342285,0.42345433682203293,0.0802745670080185,0.48200738430023193,0.5306615348340885,synth_sparse,0.5,0.008056640625
1.1116814613342285,0.42345433682203293,0.0802745670080185,0.48200738430023193,0.5306615348340885,synth_sparse,0.7,0.008056640625
1.1116814613342285,0.42345433682203293,0.0802745670080185,0.48200738430023193,0.5306615348340885,synth_sparse,1.0,0.008056640625
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_low,0.1,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_low,0.15,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_low,0.2,0.0
1.420061707496643,0.5559295260657867,0.08562528342008591,0.6171217560768127,0.6920516097307482,synth_low,0.25,0.016082763671875
1.420061707496643,0.5559295260657867,0.08562528342008591,0.6171217560768127,0.6920516097307482,synth_low,0.3,0.016082763671875
1.357955813407898,0.5401829574257135,0.08765425533056259,0.593834400177002,0.6684288032623829,synth_low,0.4,0.020050048828125
1.357955813407898,0.5401829574257135,0.08765425533056259,0.593834400177002,0.6684288032623829,synth_low,0.5,0.020050048828125
1.357955813407898,0.5401829574257135,0.08765425533056259,0.593834400177002,0.6684288032623829,synth_low,0.7,0.020050048828125
1.357955813407898,0.5401829574257135,0.08765425533056259,0.593834400177002,0.6684288032623829,synth_low,1.0,0.020050048828125
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_mid,0.1,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_mid,0.15,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_mid,0.2,0.0
1.5642606019973755,0.6970742469032606,0.10059389472007751,0.734846293926239,0.8387409237153429,synth_mid,0.25,0.04486083984375
1.5642606019973755,0.6970742469032606,0.10059389472007751,0.734846293926239,0.8387409237153429,synth_mid,0.3,0.04486083984375
1.560750961303711,0.688290573656559,0.10146215558052063,0.7261030673980713,0.8301769370622515,synth_mid,0.4,0.0467529296875
1.560750961303711,0.688290573656559,0.10146215558052063,0.7261030673980713,0.8301769370622515,synth_mid,0.5,0.0467529296875
1.560750961303711,0.688290573656559,0.10146215558052063,0.7261030673980713,0.8301769370622515,synth_mid,0.7,0.0467529296875
1.560750961303711,0.688290573656559,0.10146215558052063,0.7261030673980713,0.8301769370622515,synth_mid,1.0,0.0467529296875
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_dense,0.1,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_dense,0.15,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_dense,0.2,0.0
1.6109610795974731,0.732021010791262,0.11867179721593857,0.7651923298835754,0.8762605546148791,synth_dense,0.25,0.08837890625
1.6109610795974731,0.732021010791262,0.11867179721593857,0.7651923298835754,0.8762605546148791,synth_dense,0.3,0.08837890625
1.6109610795974731,0.732021010791262,0.11867179721593857,0.7651923298835754,0.8762605546148791,synth_dense,0.4,0.08837890625
1.6109610795974731,0.732021010791262,0.11867179721593857,0.7651923298835754,0.8762605546148791,synth_dense,0.5,0.08837890625
1.6109610795974731,0.732021010791262,0.11867179721593857,0.7651923298835754,0.8762605546148791,synth_dense,0.7,0.08837890625
1.6109610795974731,0.732021010791262,0.11867179721593857,0.7651923298835754,0.8762605546148791,synth_dense,1.0,0.08837890625
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_veryd,0.1,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_veryd,0.15,0.0
0.9807944297790527,0.26937811945875484,0.07477729022502899,0.25513511896133423,0.38955623289997926,synth_veryd,0.2,0.0
1.6482006311416626,0.860985221962134,0.13425084948539734,0.9126012921333313,1.0031207610024684,synth_veryd,0.25,0.131591796875
1.6482006311416626,0.860985221962134,0.13425084948539734,0.9126012921333313,1.0031207610024684,synth_veryd,0.3,0.131591796875
1.6482006311416626,0.860985221962134,0.13425084948539734,0.9126012921333313,1.0031207610024684,synth_veryd,0.4,0.131591796875
1.6482006311416626,0.860985221962134,0.13425084948539734,0.9126012921333313,1.0031207610024684,synth_veryd,0.5,0.131591796875
1.6482006311416626,0.860985221962134,0.13425084948539734,0.9126012921333313,1.0031207610024684,synth_veryd,0.7,0.131591796875
1.6482006311416626,0.860985221962134,0.13425084948539734,0.9126012921333313,1.0031207610024684,synth_veryd,1.0,0.131591796875
0.8426979184150696,0.27666638667384785,0.07477729022502899,0.2694268226623535,0.3693687862894821,astronaut,0.1,0.0
0.8918610215187073,0.2855718129624923,0.07482045143842697,0.2841038405895233,0.38407991801982583,astronaut,0.15,6.866455078125e-05
2.0739119052886963,0.6907944865524769,0.08258605003356934,0.9001322388648987,0.9209796280708792,astronaut,0.2,0.00997161865234375
2.334935426712036,0.7893646247684956,0.08821739256381989,1.018356442451477,1.0470561331539774,astronaut,0.25,0.01969146728515625
2.696500062942505,0.8955193031579256,0.09344162791967392,1.185896635055542,1.2005253646826148,astronaut,0.3,0.02912139892578125
3.027798652648926,1.0273621051261823,0.10076414793729782,1.3736181259155273,1.3694033549939595,astronaut,0.4,0.044155120849609375
3.2095046043395996,1.0886111079404752,0.10510622709989548,1.4559314250946045,1.4520693885102893,astronaut,0.5,0.054416656494140625
3.3118393421173096,1.1488860752433538,0.11141584068536758,1.5100473165512085,1.5175870492040495,astronaut,0.7,0.07058334350585938
3.256434917449951,1.197767602900664,0.11764320731163025,1.5180222988128662,1.5455830273584443,astronaut,1.0,0.09000015258789062
0.9889111518859863,0.28023110205928486,0.07477729022502899,0.2736724615097046,0.3986773184097192,camera,0.1,0.0
0.9889111518859863,0.28023110205928486,0.07477729022502899,0.2736724615097046,0.3986773184097192,camera,0.15,0.0
2.098339319229126,0.4709323675682147,0.07695021480321884,0.613618791103363,0.7578538880055092,camera,0.2,0.0030975341796875
2.482410430908203,0.633165351425608,0.0807662233710289,0.8518428206443787,0.9542374095201706,camera,0.25,0.008815765380859375
2.9146645069122314,0.7220606418947378,0.08354544639587402,0.9767336249351501,1.1074803220819025,camera,0.3,0.0138702392578125
3.1208884716033936,0.8050100275625786,0.08647870272397995,1.1055268049240112,1.211648429880417,camera,0.4,0.0205230712890625
3.1893725395202637,0.883367824057738,0.08887878060340881,1.2151342630386353,1.2857389740137883,camera,0.5,0.0252838134765625
3.1892669200897217,0.9799548014998436,0.09534412622451782,1.2684766054153442,1.3557006116459436,camera,0.7,0.03890228271484375
3.2322959899902344,1.036396348848939,0.10842778533697128,1.2844330072402954,1.4043227899951003,camera,1.0,0.07509613037109375
0.949901819229126,0.2764797794322173,0.07477729022502899,0.27266180515289307,0.3884575777159829,coffee,0.1,0.0
